2012-10-24,15:40:00,sell_close,1000,35.70,35.69,-13.99,pattern:threshold:-0.25,std:0.000155
2012-10-24,15:41:00,sell_open,1000,35.67,35.67,-4.00,pattern:threshold:0.25,std:0.000156
2012-10-24,15:57:00,buy_close,1000,35.67,35.72,-59.00,forced
2012-10-24,,kalman-sax-wavelets-sigma32,0,0.00,0.00,-495.00,pattern:threshold:0.25,std:0.000193
2012-10-24,09:48:00,sell_open,1000,36.21,36.21,-4.00,threshold:0.25,std:0.029725
2012-10-24,10:11:00,buy_close,1000,36.21,36.13,71.00,threshold:-0.25,std:0.019867
2012-10-24,10:12:00,buy_open,1000,36.10,36.10,-4.00,threshold:0.25,std:0.019697
2012-10-24,10:13:00,sell_close,1000,36.10,36.11,1.00,threshold:-0.25,std:0.019281
2012-10-24,10:14:00,sell_open,1000,36.12,36.12,-4.00,threshold:0.25,std:0.017835
2012-10-24,10:16:00,buy_close,1000,36.12,36.17,-49.00,threshold:-0.25,std:0.017870
2012-10-24,10:17:00,buy_open,1000,36.22,36.22,-4.00,threshold:0.25,std:0.018312
2012-10-24,10:34:00,sell_close,1000,36.22,36.22,1.00,threshold:-0.25,std:0.014997
2012-10-24,10:36:00,buy_open,1000,36.26,36.26,-4.00,threshold:0.25,std:0.015248
2012-10-24,10:38:00,sell_close,1000,36.26,36.19,-69.00,threshold:-0.25,std:0.015065
2012-10-24,10:39:00,sell_open,1000,36.22,36.22,-4.00,threshold:0.25,std:0.015230
2012-10-24,10:40:00,buy_close,1000,36.22,36.23,-19.00,threshold:-0.25,std:0.015376
2012-10-24,10:41:00,buy_open,1000,36.22,36.22,-4.00,threshold:0.25,std:0.015201
2012-10-24,10:42:00,sell_close,1000,36.22,36.22,-4.00,threshold:-0.25,std:0.015284
2012-10-24,10:43:00,sell_open,1000,36.21,36.21,-4.00,threshold:0.25,std:0.015868
2012-10-24,10:45:00,buy_close,1000,36.21,36.24,-29.00,threshold:-0.25,std:0.016063
2012-10-24,10:46:00,buy_open,1000,36.27,36.27,-4.00,threshold:0.25,std:0.016061
2012-10-24,10:51:00,sell_close,1000,36.27,36.19,-84.00,threshold:-0.25,std:0.015671
2012-10-24,10:52:00,sell_open,1000,36.18,36.18,-4.00,threshold:0.25,std:0.015906
2012-10-24,11:30:00,buy_close,1000,36.18,36.04,136.00,threshold:-0.25,std:0.023556
2012-10-24,11:31:00,buy_open,1000,36.04,36.04,-4.00,threshold:0.25,std:0.025549
2012-10-24,11:39:00,sell_close,1000,36.04,36.08,36.00,threshold:-0.25,std:0.015951
2012-10-24,11:41:00,buy_open,1000,35.99,35.99,-4.00,threshold:0.25,std:0.005562
2012-10-24,11:42:00,sell_close,1000,35.99,36.00,1.00,threshold:-0.25,std:0.005476
2012-10-24,11:45:00,sell_open,1000,35.99,35.99,-4.00,threshold:0.25,std:0.005738
2012-10-24,12:03:00,buy_close,1000,35.99,36.00,-9.00,threshold:-0.25,std:0.005856
2012-10-24,12:04:00,buy_open,1000,35.98,35.98,-4.00,threshold:0.25,std:0.006309
2012-10-24,12:51:00,sell_close,1000,35.98,36.02,36.00,threshold:-0.25,std:0.014680
2012-10-24,12:52:00,sell_open,1000,36.01,36.01,-4.00,threshold:0.25,std:0.014560
2012-10-24,13:04:00,buy_close,1000,36.01,36.05,-39.00,threshold:-0.25,std:0.016859
2012-10-24,13:05:00,buy_open,1000,36.05,36.05,-4.00,threshold:0.25,std:0.017133
2012-10-24,13:15:00,sell_close,1000,36.05,36.01,-39.00,threshold:-0.25,std:0.014298
2012-10-24,13:16:00,sell_open,1000,36.00,36.00,-4.00,threshold:0.25,std:0.014433
2012-10-24,13:44:00,buy_close,1000,36.00,36.00,-4.00,threshold:-0.25,std:0.018136
2012-10-24,13:46:00,sell_open,1000,36.02,36.02,-4.00,threshold:0.25,std:0.015681
2012-10-24,13:47:00,buy_close,1000,36.02,36.03,-14.00,threshold:-0.25,std:0.015255
2012-10-24,13:48:00,buy_open,1000,36.03,36.03,-4.00,threshold:0.25,std:0.017843
2012-10-24,13:53:00,sell_close,1000,36.03,36.00,-29.00,threshold:-0.25,std:0.020659
2012-10-24,13:54:00,sell_open,1000,36.00,36.00,-4.00,threshold:0.25,std:0.018611
2012-10-24,14:12:00,buy_close,1000,36.00,36.00,-9.00,threshold:-0.48,std:0.018262
2012-10-24,14:15:00,buy_open,1000,35.97,35.97,-4.00,threshold:0.25,std:0.017518
2012-10-24,14:16:00,sell_close,1000,35.97,35.90,-79.00,threshold:-0.25,std:0.010788
2012-10-24,14:17:00,sell_open,1000,35.92,35.92,-4.00,threshold:0.25,std:0.009586
2012-10-24,14:19:00,buy_close,1000,35.92,35.97,-54.00,threshold:-0.25,std:0.010707
2012-10-24,14:21:00,sell_open,1000,35.94,35.94,-4.00,threshold:0.25,std:0.010996
2012-10-24,14:26:00,buy_close,1000,35.94,36.02,-79.00,threshold:-0.25,std:0.012491
2012-10-24,14:27:00,buy_open,1000,36.02,36.02,-4.00,threshold:0.25,std:0.014263
2012-10-24,14:35:00,sell_close,1000,36.02,35.93,-94.00,threshold:-0.25,std:0.014402
2012-10-24,14:37:00,buy_open,1000,35.94,35.94,-4.00,threshold:0.25,std:0.015149
2012-10-24,14:40:00,sell_close,1000,35.94,35.90,-44.00,threshold:-0.25,std:0.015267
2012-10-24,14:41:00,sell_open,1000,35.88,35.88,-4.00,threshold:0.25,std:0.015635
2012-10-24,15:21:00,buy_close,1000,35.88,35.69,181.00,threshold:-0.25,std:0.016651
2012-10-24,15:23:00,sell_open,1000,35.69,35.69,-4.00,threshold:0.25,std:0.017089
2012-10-24,15:27:00,buy_close,1000,35.69,35.69,-9.00,threshold:-0.25,std:0.017958
2012-10-24,15:29:00,sell_open,1000,35.72,35.72,-4.00,threshold:0.25,std:0.017646
2012-10-24,15:36:00,buy_close,1000,35.72,35.72,-9.00,threshold:-0.25,std:0.014752
2012-10-24,15:39:00,buy_open,1000,35.70,35.70,-4.00,threshold:0.25,std:0.015117
2012-10-24,15:40:00,sell_close,1000,35.70,35.69,-13.99,threshold:-0.25,std:0.014426
2012-10-24,15:41:00,sell_open,1000,35.67,35.67,-4.00,threshold:0.25,std:0.014448
2012-10-24,15:57:00,buy_close,1000,35.67,35.72,-59.00,forced
2012-10-24,,kalman-sax-wavelets-sigma32,0,0.00,0.00,-495.00,
2012-10-24,09:48:00,sell_open,1000,36.21,36.21,-4.00,threshold:0.25,std:nan
2012-10-24,10:11:00,buy_close,1000,36.21,36.13,71.00,threshold:-0.25,std:nan
2012-10-24,10:12:00,buy_open,1000,36.10,36.10,-4.00,threshold:0.25,std:nan
2012-10-24,10:13:00,sell_close,1000,36.10,36.11,1.00,threshold:-0.25,std:nan
2012-10-24,10:14:00,sell_open,1000,36.12,36.12,-4.00,threshold:0.25,std:nan
2012-10-24,10:16:00,buy_close,1000,36.12,36.17,-49.00,threshold:-0.25,std:nan
2012-10-24,10:17:00,buy_open,1000,36.22,36.22,-4.00,threshold:0.25,std:nan
2012-10-24,10:34:00,sell_close,1000,36.22,36.22,1.00,threshold:-0.25,std:nan
2012-10-24,10:36:00,buy_open,1000,36.26,36.26,-4.00,threshold:0.25,std:nan
2012-10-24,10:38:00,sell_close,1000,36.26,36.19,-69.00,threshold:-0.25,std:nan
2012-10-24,10:39:00,sell_open,1000,36.22,36.22,-4.00,threshold:0.25,std:nan
2012-10-24,10:40:00,buy_close,1000,36.22,36.23,-19.00,threshold:-0.25,std:nan
2012-10-24,10:41:00,buy_open,1000,36.22,36.22,-4.00,threshold:0.25,std:nan
2012-10-24,10:42:00,sell_close,1000,36.22,36.22,-4.00,threshold:-0.25,std:nan
2012-10-24,10:43:00,sell_open,1000,36.21,36.21,-4.00,threshold:0.25,std:nan
2012-10-24,10:45:00,buy_close,1000,36.21,36.24,-29.00,threshold:-0.25,std:nan
2012-10-24,10:46:00,buy_open,1000,36.27,36.27,-4.00,threshold:0.25,std:nan
2012-10-24,10:51:00,sell_close,1000,36.27,36.19,-84.00,threshold:-0.25,std:nan
2012-10-24,10:52:00,sell_open,1000,36.18,36.18,-4.00,threshold:0.25,std:nan
2012-10-24,11:30:00,buy_close,1000,36.18,36.04,136.00,threshold:-0.25,std:nan
2012-10-24,11:31:00,buy_open,1000,36.04,36.04,-4.00,threshold:0.25,std:0.475552
2012-10-24,11:39:00,sell_close,1000,36.04,36.08,36.00,threshold:-0.25,std:0.461353
2012-10-24,11:41:00,buy_open,1000,35.99,35.99,-4.00,threshold:0.25,std:0.583833
2012-10-24,11:42:00,sell_close,1000,35.99,36.00,1.00,threshold:-0.25,std:0.595301
2012-10-24,11:43:00,sell_open,1000,36.01,36.01,-4.00,threshold:0.25,std:0.608686
2012-10-24,12:03:00,buy_close,1000,36.01,36.00,16.00,threshold:-0.25,std:0.663292
2012-10-24,12:04:00,buy_open,1000,35.98,35.98,-4.00,threshold:0.25,std:0.656755
2012-10-24,12:51:00,sell_close,1000,35.98,36.02,36.00,threshold:-0.25,std:nan
2012-10-24,12:52:00,sell_open,1000,36.01,36.01,-4.00,threshold:0.25,std:nan
2012-10-24,13:04:00,buy_close,1000,36.01,36.05,-39.00,threshold:-0.25,std:nan
2012-10-24,13:05:00,buy_open,1000,36.05,36.05,-4.00,threshold:0.25,std:nan
2012-10-24,13:15:00,sell_close,1000,36.05,36.01,-39.00,threshold:-0.25,std:nan
2012-10-24,13:16:00,sell_open,1000,36.00,36.00,-4.00,threshold:0.25,std:nan
2012-10-24,13:44:00,buy_close,1000,36.00,36.00,-4.00,threshold:-0.25,std:0.409227
2012-10-24,13:46:00,sell_open,1000,36.02,36.02,-4.00,threshold:0.25,std:0.431114
2012-10-24,13:47:00,buy_close,1000,36.02,36.03,-14.00,threshold:-0.25,std:0.431114
2012-10-24,13:48:00,buy_open,1000,36.03,36.03,-4.00,threshold:0.25,std:0.421855
2012-10-24,13:53:00,sell_close,1000,36.03,36.00,-29.00,threshold:-0.25,std:0.385894
2012-10-24,13:54:00,sell_open,1000,36.00,36.00,-4.00,threshold:0.25,std:nan
2012-10-24,14:12:00,buy_close,1000,36.00,36.00,-9.00,threshold:-0.48,std:nan
2012-10-24,14:15:00,buy_open,1000,35.97,35.97,-4.00,threshold:0.25,std:nan
2012-10-24,14:16:00,sell_close,1000,35.97,35.90,-79.00,threshold:-0.25,std:nan
2012-10-24,14:17:00,sell_open,1000,35.92,35.92,-4.00,threshold:0.25,std:nan
2012-10-24,14:19:00,buy_close,1000,35.92,35.97,-54.00,threshold:-0.25,std:nan
2012-10-24,14:21:00,sell_open,1000,35.94,35.94,-4.00,threshold:0.25,std:nan
2012-10-24,14:26:00,buy_close,1000,35.94,36.02,-79.00,threshold:-0.25,std:nan
2012-10-24,14:27:00,buy_open,1000,36.02,36.02,-4.00,threshold:0.25,std:nan
2012-10-24,14:35:00,sell_close,1000,36.02,35.93,-94.00,threshold:-0.25,std:nan
2012-10-24,14:37:00,buy_open,1000,35.94,35.94,-4.00,threshold:0.25,std:nan
2012-10-24,14:40:00,sell_close,1000,35.94,35.90,-44.00,threshold:-0.25,std:nan
2012-10-24,14:41:00,sell_open,1000,35.88,35.88,-4.00,threshold:0.25,std:nan
2012-10-24,15:21:00,buy_close,1000,35.88,35.69,181.00,threshold:-0.25,std:nan
2012-10-24,15:23:00,sell_open,1000,35.69,35.69,-4.00,threshold:0.25,std:0.471727
2012-10-24,15:27:00,buy_close,1000,35.69,35.69,-9.00,threshold:-0.25,std:0.449917
2012-10-24,15:29:00,sell_open,1000,35.72,35.72,-4.00,threshold:0.25,std:0.488360
2012-10-24,15:36:00,buy_close,1000,35.72,35.72,-9.00,threshold:-0.25,std:0.522398
2012-10-24,15:39:00,buy_open,1000,35.70,35.70,-4.00,threshold:0.25,std:0.511899
2012-10-24,15:40:00,sell_close,1000,35.70,35.69,-13.99,threshold:-0.25,std:0.506155
2012-10-24,15:41:00,sell_open,1000,35.67,35.67,-4.00,threshold:0.25,std:0.511899
2012-10-24,15:57:00,buy_close,1000,35.67,35.72,-59.00,forced
2012-10-24,,kalman-sax-wavelets-sigma32,0,0.00,0.00,-470.00,
2012-10-24,09:48:00,sell_open,1000,36.21,36.21,-4.00,threshold:0.25,std:0.0041nan
2012-10-24,10:11:00,buy_close,1000,36.21,36.13,71.00,threshold:-0.25,std:0.0022nan
2012-10-24,10:12:00,buy_open,1000,36.10,36.10,-4.00,threshold:0.25,std:0.0019nan
2012-10-24,10:13:00,sell_close,1000,36.10,36.11,1.00,threshold:-0.25,std:0.0017nan
2012-10-24,10:14:00,sell_open,1000,36.12,36.12,-4.00,threshold:0.25,std:0.0014nan
2012-10-24,10:16:00,buy_close,1000,36.12,36.17,-49.00,threshold:-0.25,std:0.0012nan
2012-10-24,10:17:00,buy_open,1000,36.22,36.22,-4.00,threshold:0.25,std:0.0011nan
2012-10-24,10:34:00,sell_close,1000,36.22,36.22,1.00,threshold:-0.25,std:0.0016nan
2012-10-24,10:36:00,buy_open,1000,36.26,36.26,-4.00,threshold:0.25,std:0.0015nan
2012-10-24,10:38:00,sell_close,1000,36.26,36.19,-69.00,threshold:-0.25,std:0.0016nan
2012-10-24,10:39:00,sell_open,1000,36.22,36.22,-4.00,threshold:0.25,std:0.0015nan
2012-10-24,10:40:00,buy_close,1000,36.22,36.23,-19.00,threshold:-0.25,std:0.0015nan
2012-10-24,10:41:00,buy_open,1000,36.22,36.22,-4.00,threshold:0.25,std:0.0014nan
2012-10-24,10:42:00,sell_close,1000,36.22,36.22,-4.00,threshold:-0.25,std:0.0012nan
2012-10-24,10:43:00,sell_open,1000,36.21,36.21,-4.00,threshold:0.25,std:0.0011nan
2012-10-24,10:45:00,buy_close,1000,36.21,36.24,-29.00,threshold:-0.25,std:0.0009nan
2012-10-24,10:46:00,buy_open,1000,36.27,36.27,-4.00,threshold:0.25,std:0.0008nan
2012-10-24,10:51:00,sell_close,1000,36.27,36.19,-84.00,threshold:-0.25,std:0.0005nan
2012-10-24,10:52:00,sell_open,1000,36.18,36.18,-4.00,threshold:0.25,std:0.0005nan
2012-10-24,11:30:00,buy_close,1000,36.18,36.04,136.00,threshold:-0.25,std:0.0017nan
2012-10-24,11:31:00,buy_open,1000,36.04,36.04,-4.00,threshold:0.25,std:0.00160.4756
2012-10-24,11:39:00,sell_close,1000,36.04,36.08,36.00,threshold:-0.25,std:0.00060.4614
2012-10-24,11:41:00,buy_open,1000,35.99,35.99,-4.00,threshold:0.25,std:0.00060.5838
2012-10-24,11:42:00,sell_close,1000,35.99,36.00,1.00,threshold:-0.25,std:0.00060.5953
2012-10-24,11:45:00,sell_open,1000,35.99,35.99,-4.00,threshold:0.25,std:0.00060.5987
2012-10-24,12:03:00,buy_close,1000,35.99,36.00,-9.00,threshold:-0.25,std:0.00090.6633
2012-10-24,12:04:00,buy_open,1000,35.98,35.98,-4.00,threshold:0.25,std:0.00090.6568
2012-10-24,12:51:00,sell_close,1000,35.98,36.02,36.00,threshold:-0.25,std:0.0006nan
2012-10-24,12:52:00,sell_open,1000,36.01,36.01,-4.00,threshold:0.25,std:0.0006nan
2012-10-24,13:04:00,buy_close,1000,36.01,36.05,-39.00,threshold:-0.25,std:0.0003nan
2012-10-24,13:05:00,buy_open,1000,36.05,36.05,-4.00,threshold:0.25,std:0.0004nan
2012-10-24,13:15:00,sell_close,1000,36.05,36.01,-39.00,threshold:-0.25,std:0.0004nan
2012-10-24,13:16:00,sell_open,1000,36.00,36.00,-4.00,threshold:0.25,std:0.0004nan
2012-10-24,13:44:00,buy_close,1000,36.00,36.00,-4.00,threshold:-0.25,std:0.00030.4092
